order_date,order_value,quantity,discount_amount,shipping_cost,product_category,payment_method,shipping_type,promotion_code,return_flag,day_of_week,day_name,month,quarter,is_weekend,hour_of_day,week_of_year,season,recency_days,frequency,monetary_total,avg_order_value,customer_return_rate,total_returns,product_return_rate,category_return_rate,customer_hist_return_rate,value_per_item,discount_rate,shipping_ratio
2023-02-04 01:00:00,187.5,1,33.39,3.17,Electronics,PayPal,Standard,SUMMER20,0,5,Saturday,2,1,1,1,5,Winter,7,1,187.5,187.5,0.0,0,0.087,0.1162,0.0,187.49981250018752,0.17807999905024002,0.016906666576497777
2023-01-17 14:00:00,31.27,2,19.88,17.01,Home,PayPal,Next Day,WELCOME10,0,1,Tuesday,1,1,0,14,3,Winter,25,1,31.27,31.27,0.0,0,0.087,0.075,0.0,15.634992182503908,0.6357530976733898,0.5439718406149076
2023-01-12 03:00:00,69.83,3,42.42,6.92,Books,Bank Transfer,Express,SUMMER20,0,3,Thursday,1,1,0,3,2,Winter,29,3,882.98,294.33,0.0,0,0.087,0.0964,0.0,23.276658907780362,0.6074752884508766,0.09909780754549896
2023-01-12 13:00:00,476.39,3,49.24,13.19,Home,PayPal,Standard,WELCOME10,0,3,Thursday,1,1,0,13,2,Winter,29,3,882.98,294.33,0.0,0,0.0,0.075,0.0,158.79661373446208,0.1033606916531399,0.027687398921708267
2023-01-12 19:00:00,336.76,4,27.22,4.45,Electronics,PayPal,Next Day,FLASHSALE,0,3,Thursday,1,1,0,19,2,Winter,29,3,882.98,294.33,0.0,0,0.0,0.1162,0.0,84.18997895250526,0.08082907684752026,0.013214158411883364
2023-01-31 13:00:00,382.95,2,12.98,11.32,Books,Credit Card,Standard,FLASHSALE,1,1,Tuesday,1,1,0,13,5,Winter,11,1,382.95,382.95,1.0,1,0.087,0.0964,0.0,191.47490426254785,0.03389476424103731,0.029559994700195862
2023-01-21 05:00:00,124.97,3,30.84,0.32,Books,PayPal,Express,WELCOME10,0,5,Saturday,1,1,1,5,3,Winter,21,1,124.97,124.97,0.0,0,0.087,0.0964,0.0,41.65665278111574,0.24677922503977576,0.0025606145270015645
2023-01-26 08:00:00,63.77,4,19.59,7.09,Clothing,Bank Transfer,Next Day,WELCOME10,0,3,Thursday,1,1,0,8,4,Winter,3,2,104.28,52.14,0.0,0,0.087,0.0763,0.0,15.942496014375998,0.3071977370676221,0.11118080427817462
2023-02-07 22:00:00,40.51,2,15.32,14.4,Books,Bank Transfer,Standard,0,0,1,Tuesday,2,1,0,22,6,Winter,3,2,104.28,52.14,0.0,0,0.0,0.0964,0.0,20.25498987250506,0.3781782182626952,0.3554677769571026
2023-01-26 22:00:00,447.12,4,36.17,3.03,Electronics,Credit Card,Standard,FLASHSALE,0,3,Thursday,1,1,0,22,4,Winter,15,1,447.12,447.12,0.0,0,0.087,0.1162,0.0,111.77997205500698,0.08089550885467993,0.006776704225316013
2023-01-17 01:00:00,69.72,3,13.82,19.77,Home,PayPal,Standard,0,0,1,Tuesday,1,1,0,1,3,Winter,16,2,146.9,73.45,0.0,0,0.087,0.075,0.0,23.239992253335913,0.19822145441449435,0.28356281865228317
2023-01-25 23:00:00,77.18,3,31.57,19.39,Home,Bank Transfer,Standard,WELCOME10,0,2,Wednesday,1,1,0,23,4,Winter,16,2,146.9,73.45,0.0,0,0.2,0.075,0.0,25.726658091113972,0.4090437884290776,0.25123088557617407
2023-01-01 09:00:00,24.33,1,32.87,18.21,Electronics,Credit Card,Standard,FLASHSALE,0,6,Sunday,1,1,1,9,52,Winter,1,2,170.01,85.0,0.0,0,0.0,0.1162,0.0,24.32997567002433,1.351006931730089,0.7484586622088507
2023-02-09 22:00:00,145.68,1,46.36,19.13,Electronics,Bank Transfer,Express,WELCOME10,0,3,Thursday,2,1,0,22,6,Winter,1,2,170.01,85.0,0.0,0,0.0,0.1162,0.0,145.6798543201457,0.3182317386173,0.13131521052090053
2023-01-13 19:00:00,341.49,2,43.08,8.39,Sports,Bank Transfer,Standard,SUMMER20,0,4,Friday,1,1,0,19,2,Winter,28,1,341.49,341.49,0.0,0,0.087,0.075,0.0,170.74491462754267,0.12615303485855212,0.02456880135708571
2023-01-14 11:00:00,208.03,3,36.72,14.19,Sports,Bank Transfer,Standard,FLASHSALE,0,5,Saturday,1,1,1,11,2,Winter,28,1,208.03,208.03,0.0,0,0.087,0.075,0.0,69.34331021889659,0.17651300208377155,0.06821131534773198
2023-01-24 08:00:00,84.49,4,8.02,2.11,Sports,PayPal,Next Day,0,0,1,Tuesday,1,1,0,8,4,Winter,18,1,84.49,84.49,0.0,0,0.087,0.075,0.0,21.122494719376316,0.09492247490919074,0.024973369333964147
2023-02-06 18:00:00,237.33,4,16.31,4.94,Home,Credit Card,Next Day,WELCOME10,1,0,Monday,2,1,0,18,6,Winter,4,1,237.33,237.33,1.0,1,0.4286,0.075,0.0,59.33248516687871,0.06872287503171585,0.020814898997956858
2023-01-26 11:00:00,423.73,1,25.39,17.67,Clothing,Bank Transfer,Express,FLASHSALE,0,3,Thursday,1,1,0,11,4,Winter,16,1,423.73,423.73,0.0,0,0.087,0.0763,0.0,423.72957627042376,0.059920232081938425,0.041701083138552655
2023-01-21 14:00:00,53.67,1,13.44,18.37,Sports,Bank Transfer,Next Day,WELCOME10,0,5,Saturday,1,1,1,14,3,Winter,21,1,53.67,53.67,0.0,0,0.087,0.075,0.0,53.669946330053676,0.2504192239534335,0.34227687083516173
2023-01-06 17:00:00,181.81,4,9.85,9.28,Clothing,Bank Transfer,Express,SUMMER20,0,4,Friday,1,1,0,17,1,Winter,35,1,181.81,181.81,0.0,0,0.087,0.0763,0.0,45.45248863687784,0.054177437686719995,0.051042296622615384
2023-01-13 07:00:00,96.8,4,5.13,0.33,Electronics,Credit Card,Express,FLASHSALE,0,4,Friday,1,1,0,7,2,Winter,29,1,96.8,96.8,0.0,0,0.087,0.1162,0.0,24.19999395000151,0.05299586722111708,0.0034090908738730287
2023-01-01 19:00:00,150.65,3,15.78,8.98,Home,Bank Transfer,Next Day,WELCOME10,0,6,Sunday,1,1,1,19,52,Winter,25,3,688.2,229.4,0.0,0,0.0,0.075,0.0,50.21664992778336,0.10474609953703219,0.05960836336137827
2023-01-03 09:00:00,228.49,2,13.28,5.55,Home,Credit Card,Express,0,0,1,Tuesday,1,1,0,9,1,Winter,25,3,688.2,229.4,0.0,0,0.087,0.075,0.0,114.24494287752856,0.058120705246966144,0.024289903171736602
2023-01-16 21:00:00,309.06,1,20.92,5.41,Sports,Bank Transfer,Standard,SUMMER20,0,0,Monday,1,1,0,21,3,Winter,25,3,688.2,229.4,0.0,0,0.1667,0.075,0.0,309.0596909403091,0.06768912163434569,0.017504691588996663
2023-02-06 03:00:00,450.92,2,19.28,17.93,Clothing,PayPal,Standard,SUMMER20,1,0,Monday,2,1,0,3,6,Winter,5,1,450.92,450.92,1.0,1,0.087,0.0763,0.0,225.45988727005636,0.04275702997703134,0.039763150803328415
2023-02-04 09:00:00,470.93,2,40.14,9.68,Books,Bank Transfer,Next Day,SUMMER20,0,5,Saturday,2,1,1,9,5,Winter,7,1,470.93,470.93,0.0,0,0.087,0.0964,0.0,235.46488226755886,0.08523559746621452,0.02055507183540001
2023-02-07 23:00:00,261.13,1,41.12,5.74,Books,PayPal,Next Day,WELCOME10,0,1,Tuesday,2,1,0,23,6,Winter,3,1,261.13,261.13,0.0,0,0.087,0.0964,0.0,261.1297388702611,0.15746945905307907,0.021981388496222616
2023-01-07 10:00:00,357.44,3,26.07,5.19,Electronics,Credit Card,Express,SUMMER20,0,5,Saturday,1,1,1,10,1,Winter,23,2,414.34,207.17,0.0,0,0.087,0.1162,0.0,119.14662695112435,0.07293531761152833,0.01451991938641473
2023-01-18 17:00:00,56.9,3,43.3,11.51,Home,Credit Card,Express,FLASHSALE,0,2,Wednesday,1,1,0,17,3,Winter,23,2,414.34,207.17,0.0,0,0.2,0.075,0.0,18.966660344446552,0.7609841694027387,0.2022847064624832
2023-01-06 21:00:00,75.03,1,49.06,1.34,Clothing,Credit Card,Next Day,WELCOME10,0,4,Friday,1,1,0,21,1,Winter,35,1,75.03,75.03,0.0,0,0.087,0.0763,0.0,75.02992497007504,0.6538717759046812,0.0178595226194919
2023-01-23 19:00:00,76.23,1,43.82,5.69,Electronics,PayPal,Express,WELCOME10,0,0,Monday,1,1,0,19,4,Winter,2,2,137.91,68.96,0.0,0,0.087,0.1162,0.0,76.22992377007624,0.5748392945711754,0.0746425282088085
2023-02-09 00:00:00,61.68,3,22.7,7.87,Clothing,Bank Transfer,Express,0,0,3,Thursday,2,1,0,0,6,Winter,2,2,137.91,68.96,0.0,0,0.1667,0.0763,0.0,20.55999314666895,0.36802852840420675,0.12759403165379327
2023-01-14 08:00:00,287.84,3,19.03,19.48,Electronics,Credit Card,Standard,0,0,5,Saturday,1,1,1,8,2,Winter,7,4,1359.4,339.85,0.0,0,0.087,0.1162,0.0,95.94663468445509,0.06611311816942358,0.06767648670206891
2023-01-16 02:00:00,478.21,3,15.34,13.94,Home,Credit Card,Express,SUMMER20,0,0,Monday,1,1,0,2,3,Winter,7,4,1359.4,339.85,0.0,0,0.087,0.075,0.0,159.4032801989066,0.03207795731566057,0.029150373206017495
2023-02-03 10:00:00,303.13,3,33.88,16.65,Electronics,Bank Transfer,Next Day,FLASHSALE,0,4,Friday,2,1,0,10,5,Winter,7,4,1359.4,339.85,0.0,0,0.087,0.1162,0.0,101.04329965223344,0.11176722821308606,0.05492692885914647
2023-02-03 22:00:00,290.22,4,8.97,13.51,Electronics,Bank Transfer,Next Day,WELCOME10,0,4,Friday,2,1,0,22,5,Winter,7,4,1359.4,339.85,0.0,0,0.0,0.1162,0.0,72.55498186125453,0.030907587241032364,0.046550892266036474
2023-02-10 15:00:00,337.28,3,13.16,13.65,Electronics,Credit Card,Standard,SUMMER20,0,4,Friday,2,1,0,15,6,Winter,1,1,337.28,337.28,0.0,0,0.1667,0.1162,0.0,112.4266291911236,0.03901802644978052,0.0404708253069532
2023-01-15 01:00:00,350.78,3,25.24,9.0,Home,PayPal,Standard,FLASHSALE,0,6,Sunday,1,1,1,1,2,Winter,27,1,350.78,350.78,0.0,0,0.2,0.075,0.0,116.92662769112408,0.07195393103382766,0.025657106945501152
2023-01-15 02:00:00,200.39,4,35.92,6.75,Clothing,PayPal,Standard,WELCOME10,1,6,Sunday,1,1,1,2,2,Winter,27,1,200.39,200.39,1.0,1,0.4,0.0763,0.0,50.09748747562813,0.17925046070537223,0.03368431541651622
2023-02-08 07:00:00,171.81,4,43.11,17.18,Sports,Credit Card,Next Day,FLASHSALE,0,2,Wednesday,2,1,0,7,6,Winter,3,1,171.81,171.81,0.0,0,0.0,0.075,0.0,42.95248926187768,0.25091670885910766,0.09999417903501438
2023-01-24 09:00:00,40.06,2,33.68,11.71,Home,Credit Card,Next Day,WELCOME10,1,1,Tuesday,1,1,0,9,4,Winter,18,1,40.06,40.06,1.0,1,0.087,0.075,0.0,20.029989985005006,0.840738870675515,0.2923115254041057
2023-01-15 19:00:00,205.42,1,41.64,5.36,Electronics,PayPal,Standard,FLASHSALE,0,6,Sunday,1,1,1,19,2,Winter,7,2,403.5,201.75,0.0,0,0.0,0.1162,0.0,205.41979458020543,0.2027066488038816,0.026092882747089464
2023-02-03 21:00:00,198.08,2,29.97,2.7,Sports,Credit Card,Next Day,WELCOME10,0,4,Friday,2,1,0,21,5,Winter,7,2,403.5,201.75,0.0,0,0.087,0.075,0.0,99.03995048002476,0.15130250327492678,0.013630856150894304
2023-01-16 23:00:00,143.59,4,5.07,19.85,Books,PayPal,Express,WELCOME10,0,0,Monday,1,1,0,23,3,Winter,25,1,143.59,143.59,0.0,0,0.087,0.0964,0.0,35.89749102562725,0.035308865273982415,0.13824082360720927
2023-01-17 18:00:00,411.4,2,13.43,16.47,Home,PayPal,Standard,SUMMER20,0,1,Tuesday,1,1,0,18,3,Winter,24,1,411.4,411.4,0.0,0,0.2,0.075,0.0,205.6998971500514,0.032644628019823464,0.04003403004367032
2023-01-27 16:00:00,83.58,3,3.35,10.81,Sports,Bank Transfer,Standard,FLASHSALE,1,4,Friday,1,1,0,16,4,Winter,14,1,83.58,83.58,1.0,1,0.087,0.075,0.0,27.859990713336426,0.04008135869727975,0.12933716045301316
2023-01-22 07:00:00,262.68,4,1.1,1.7,Electronics,PayPal,Standard,FLASHSALE,0,6,Sunday,1,1,1,7,3,Winter,20,1,262.68,262.68,0.0,0,0.087,0.1162,0.0,65.6699835825041,0.004187604674175405,0.00647175267827108
2023-01-06 09:00:00,254.46,1,10.46,17.97,Books,Bank Transfer,Standard,FLASHSALE,0,4,Friday,1,1,0,9,1,Winter,36,1,254.46,254.46,0.0,0,0.087,0.0964,0.0,254.4597455402545,0.0411066570733842,0.07062013648266864
2023-01-20 11:00:00,334.3,3,0.69,8.13,Home,Credit Card,Standard,WELCOME10,0,4,Friday,1,1,0,11,3,Winter,22,1,334.3,334.3,0.0,0,0.4,0.075,0.0,111.43329618890127,0.0020640143521866157,0.02431947345402491
2023-01-09 19:00:00,113.22,4,14.12,12.24,Sports,PayPal,Next Day,0,0,0,Monday,1,1,0,19,2,Winter,12,3,586.61,195.54,0.0,0,0.0,0.075,0.0,28.30499292375177,0.12471294714085014,0.1081081071532582
2023-01-16 14:00:00,248.08,2,2.83,13.46,Electronics,Bank Transfer,Next Day,FLASHSALE,0,0,Monday,1,1,0,14,3,Winter,12,3,586.61,195.54,0.0,0,0.087,0.1162,0.0,124.03993798003101,0.011407610402258907,0.054256691171167805
2023-01-29 20:00:00,225.31,2,31.62,16.41,Home,PayPal,Standard,WELCOME10,0,6,Sunday,1,1,1,20,4,Winter,12,3,586.61,195.54,0.0,0,0.087,0.075,0.0,112.65494367252816,0.14033997541014614,0.07283298534093921
2023-01-02 07:00:00,177.52,3,41.77,2.51,Clothing,Credit Card,Express,0,0,0,Monday,1,1,0,7,1,Winter,21,3,817.75,272.58,0.33,1,0.087,0.0763,0.0,59.17331360889546,0.2352974299498793,0.014139251835628367
2023-01-18 07:00:00,217.63,3,13.37,2.06,Clothing,Credit Card,Express,SUMMER20,1,2,Wednesday,1,1,0,7,3,Winter,21,3,817.75,272.58,0.33,1,0.087,0.0763,0.0,72.54330915223028,0.06143454458744408,0.009465606720279343
2023-01-21 11:00:00,422.6,3,46.04,2.69,Clothing,PayPal,Express,0,0,5,Saturday,1,1,1,11,3,Winter,21,3,817.75,272.58,0.33,1,0.1667,0.0763,0.5,140.86661971112676,0.10894462823250206,0.006365357296816475
2023-01-05 05:00:00,245.95,3,33.71,18.18,Books,Bank Transfer,Next Day,0,0,3,Thursday,1,1,0,5,1,Winter,37,1,245.95,245.95,0.0,0,0.087,0.0964,0.0,81.98330600556466,0.13706037756836603,0.07391746259842463
2023-01-18 02:00:00,183.18,3,14.86,5.88,Home,Bank Transfer,Standard,FLASHSALE,0,2,Wednesday,1,1,0,2,3,Winter,7,2,320.24,160.12,0.0,0,0.1667,0.075,0.0,61.05997964667345,0.08112239283151876,0.032099574014086835
2023-02-04 10:00:00,137.06,2,48.05,8.37,Sports,Bank Transfer,Express,FLASHSALE,0,5,Saturday,2,1,1,10,5,Winter,7,2,320.24,160.12,0.0,0,0.1667,0.075,0.0,68.52996573501713,0.35057638734440105,0.06106814489225051
2023-02-05 13:00:00,132.28,1,1.5,0.13,Sports,Bank Transfer,Express,SUMMER20,0,6,Sunday,2,1,1,13,5,Winter,6,1,132.28,132.28,0.0,0,0.087,0.075,0.0,132.2798677201323,0.011339582617632427,0.000982763826861477
2023-01-03 15:00:00,399.46,1,18.59,12.45,Clothing,Credit Card,Express,WELCOME10,0,1,Tuesday,1,1,0,15,1,Winter,5,2,767.56,383.78,0.0,0,0.087,0.0763,0.0,399.4596005403995,0.04653782594868616,0.031167075473972173
2023-02-06 12:00:00,368.1,2,48.65,15.0,Electronics,Credit Card,Express,SUMMER20,0,0,Monday,2,1,0,12,6,Winter,5,2,767.56,383.78,0.0,0,0.087,0.1162,0.0,184.049907975046,0.13216517214842385,0.04074979614031568
2023-01-30 14:00:00,390.46,1,39.81,1.19,Clothing,Bank Transfer,Standard,WELCOME10,0,0,Monday,1,1,0,14,5,Winter,6,2,768.63,384.32,0.0,0,0.087,0.0763,0.0,390.4596095403905,0.10195666623480854,0.003047687335328363
2023-02-05 04:00:00,378.17,1,32.95,14.7,Books,PayPal,Standard,0,0,6,Sunday,2,1,1,4,5,Winter,6,2,768.63,384.32,0.0,0,0.087,0.0964,0.0,378.1696218303782,0.0871301264322127,0.038871406936374094
2023-02-05 05:00:00,331.91,3,10.56,12.2,Electronics,PayPal,Standard,0,0,6,Sunday,2,1,1,5,5,Winter,6,1,331.91,331.91,0.0,0,0.087,0.1162,0.0,110.63662978779007,0.03181585359942197,0.03675695207508977
2023-01-09 15:00:00,216.64,2,1.95,11.01,Books,PayPal,Next Day,0,0,0,Monday,1,1,0,15,2,Winter,33,1,216.64,216.64,0.0,0,0.087,0.0964,0.0,108.31994584002706,0.009001107787107146,0.05082163935182035
2023-01-20 09:00:00,338.05,1,43.87,6.82,Books,Credit Card,Next Day,SUMMER20,0,4,Friday,1,1,0,9,3,Winter,22,1,338.05,338.05,0.0,0,0.087,0.0964,0.0,338.0496619503381,0.12977370173118266,0.020174530335232865
2023-02-06 20:00:00,308.18,2,11.63,11.1,Home,Bank Transfer,Next Day,WELCOME10,0,0,Monday,2,1,0,20,6,Winter,3,2,416.85,208.42,0.0,0,0.087,0.075,0.0,154.0899229550385,0.037737685645604244,0.03601791149322502
2023-02-08 04:00:00,108.67,2,28.71,5.12,Electronics,PayPal,Express,0,0,2,Wednesday,2,1,0,4,6,Winter,3,2,416.85,208.42,0.0,0,0.2,0.1162,0.0,54.33497283251358,0.26419434743540676,0.04711511873456226
2023-02-05 02:00:00,309.01,3,44.05,11.35,Clothing,Bank Transfer,Next Day,WELCOME10,0,6,Sunday,2,1,1,2,5,Winter,6,1,309.01,309.01,0.0,0,0.087,0.0763,0.0,103.00329899890032,0.14255202050887666,0.0367302027871907
2023-01-22 17:00:00,440.21,1,13.01,19.75,Books,PayPal,Express,WELCOME10,0,6,Sunday,1,1,1,17,3,Winter,19,1,440.21,440.21,0.0,0,0.087,0.0964,0.0,440.2095597904402,0.02955407639636974,0.04486495071701018
2023-02-02 17:00:00,404.44,3,19.46,5.61,Electronics,Credit Card,Express,SUMMER20,0,3,Thursday,2,1,0,17,5,Winter,8,1,404.44,404.44,0.0,0,0.087,0.1162,0.0,134.81328839557054,0.04811591324271607,0.013871031515500369
2023-02-10 05:00:00,84.53,3,4.35,6.34,Clothing,Bank Transfer,Express,WELCOME10,0,4,Friday,2,1,0,5,6,Winter,1,1,84.53,84.53,0.0,0,0.087,0.0763,0.0,28.176657274447575,0.05146101914750953,0.07500295664257711
2023-01-29 02:00:00,325.51,4,39.1,16.19,Electronics,Credit Card,Standard,FLASHSALE,0,6,Sunday,1,1,1,2,4,Winter,13,1,325.51,325.51,0.0,0,0.087,0.1162,0.0,81.37747965563008,0.12011919719787659,0.04973733510571923
2023-01-21 00:00:00,380.52,3,40.25,5.44,Home,Credit Card,Standard,0,0,5,Saturday,1,1,1,0,3,Winter,21,1,380.52,380.52,0.0,0,0.2,0.075,0.0,126.83995772001408,0.10577630582945363,0.014296226179185785
2023-02-06 11:00:00,137.48,2,7.36,8.59,Books,Bank Transfer,Standard,SUMMER20,0,0,Monday,2,1,0,11,6,Winter,5,1,137.48,137.48,0.0,0,0.087,0.0964,0.0,68.73996563001718,0.05353505925563676,0.06248181508232605
2023-01-13 18:00:00,347.87,3,36.45,18.53,Books,Bank Transfer,Express,FLASHSALE,0,4,Friday,1,1,0,18,2,Winter,28,1,347.87,347.87,0.0,0,0.087,0.0964,0.0,115.95662801445732,0.10478052115795981,0.053267024884965576
2023-02-04 04:00:00,21.85,2,0.96,18.14,Home,Bank Transfer,Next Day,SUMMER20,0,5,Saturday,2,1,1,4,5,Winter,7,1,21.85,21.85,0.0,0,0.0,0.075,0.0,10.924994537502732,0.043935924762657896,0.8302059116610566
2023-01-14 12:00:00,170.25,1,19.22,5.43,Home,PayPal,Express,FLASHSALE,0,5,Saturday,1,1,1,12,2,Winter,28,1,170.25,170.25,0.0,0,0.0,0.075,0.0,170.24982975017028,0.11289280403587193,0.03189427294041543
2023-01-06 05:00:00,61.42,1,21.64,18.63,Clothing,Bank Transfer,Next Day,FLASHSALE,0,4,Friday,1,1,0,5,1,Winter,36,1,61.42,61.42,0.0,0,0.087,0.0763,0.0,61.41993858006143,0.352328226109928,0.3033213887443603
2023-01-27 06:00:00,28.83,1,22.56,3.25,Electronics,PayPal,Next Day,WELCOME10,0,4,Friday,1,1,0,6,4,Winter,15,1,28.83,28.83,0.0,0,0.0,0.1162,0.0,28.82997117002883,0.7825181830552139,0.11272979144190803
2023-01-02 23:00:00,484.75,4,15.59,13.36,Clothing,Credit Card,Standard,0,0,0,Monday,1,1,0,23,1,Winter,4,5,1640.32,328.06,0.0,0,0.087,0.0763,0.0,121.18746970313256,0.03216090761802804,0.02756059818966354
2023-01-10 20:00:00,389.0,4,25.35,18.33,Clothing,PayPal,Standard,WELCOME10,0,1,Tuesday,1,1,0,20,2,Winter,4,5,1640.32,328.06,0.0,0,0.087,0.0763,0.0,97.24997568750608,0.06516709494815658,0.04712082250097475
2023-01-24 07:00:00,328.6,2,30.53,1.14,Clothing,Credit Card,Standard,WELCOME10,0,1,Tuesday,1,1,0,7,4,Winter,4,5,1640.32,328.06,0.0,0,0.0,0.0763,0.0,164.29991785004108,0.09290931195097592,0.003469263531742959
2023-02-01 19:00:00,190.47,4,18.02,12.84,Sports,Bank Transfer,Express,FLASHSALE,0,2,Wednesday,2,1,0,19,5,Winter,4,5,1640.32,328.06,0.0,0,0.087,0.075,0.0,47.61748809562798,0.09460807426572125,0.06741219054227862
2023-02-07 13:00:00,247.5,3,6.86,0.4,Books,Credit Card,Next Day,WELCOME10,0,1,Tuesday,2,1,0,13,6,Winter,4,5,1640.32,328.06,0.0,0,0.2,0.0964,0.0,82.49997250000916,0.027717171605183145,0.0016161616096316703
2023-01-21 06:00:00,205.66,4,37.14,14.58,Books,Credit Card,Next Day,FLASHSALE,0,5,Saturday,1,1,1,6,3,Winter,4,2,679.05,339.52,0.0,0,0.087,0.0964,0.0,51.41498714625321,0.18058932130414607,0.0708937077171365
2023-02-07 15:00:00,473.39,1,25.28,17.72,Electronics,PayPal,Standard,0,0,1,Tuesday,2,1,0,15,6,Winter,4,2,679.05,339.52,0.0,0,0.087,0.1162,0.0,473.3895266104734,0.053402057387350696,0.03743213832689297
2023-01-02 04:00:00,382.9,3,5.58,16.03,Clothing,Credit Card,Express,SUMMER20,0,0,Monday,1,1,0,4,1,Winter,10,3,739.13,246.38,0.0,0,0.087,0.0763,0.0,127.63329078890305,0.014572995522138952,0.041864716526861544
2023-01-20 05:00:00,328.93,3,12.1,10.01,Clothing,Bank Transfer,Next Day,WELCOME10,0,4,Friday,1,1,0,5,3,Winter,10,3,739.13,246.38,0.0,0,0.087,0.0763,0.0,109.64329678556774,0.03678594218591815,0.030432006717441378
2023-02-01 09:00:00,27.3,2,16.33,7.16,Home,Bank Transfer,Standard,0,0,2,Wednesday,2,1,0,9,5,Winter,10,3,739.13,246.38,0.0,0,0.1667,0.075,0.0,13.649993175003411,0.5981684762575649,0.262271052664064
2023-02-05 10:00:00,138.24,1,14.33,11.99,Home,PayPal,Express,WELCOME10,0,6,Sunday,2,1,1,10,5,Winter,6,1,138.24,138.24,0.0,0,0.2,0.075,0.0,138.23986176013827,0.10366030017606842,0.08673321696518217
2023-01-18 18:00:00,21.58,1,47.34,8.58,Books,Credit Card,Next Day,SUMMER20,0,2,Wednesday,1,1,0,18,3,Winter,23,1,21.58,21.58,0.0,0,0.087,0.0964,0.0,21.57997842002158,2.1936977667424578,0.39759034302176355
2023-01-25 04:00:00,160.06,1,25.96,14.03,Clothing,Bank Transfer,Standard,SUMMER20,0,2,Wednesday,1,1,0,4,4,Winter,10,2,174.63,87.32,0.0,0,0.087,0.0763,0.0,160.0598399401601,0.16218917804455094,0.08765462896629621
2023-01-31 16:00:00,14.57,1,12.17,19.2,Home,Bank Transfer,Next Day,WELCOME10,0,1,Tuesday,1,1,0,16,5,Winter,10,2,174.63,87.32,0.0,0,0.087,0.075,0.0,14.56998543001457,0.835277911099663,1.3177761621292956
2023-01-14 03:00:00,33.62,1,35.06,15.75,Clothing,PayPal,Express,FLASHSALE,0,5,Saturday,1,1,1,3,2,Winter,28,1,33.62,33.62,0.0,0,0.087,0.0763,0.0,33.61996638003362,1.0428316168104816,0.4684711341918164
2023-01-07 11:00:00,436.77,1,48.87,19.39,Home,Bank Transfer,Next Day,SUMMER20,0,5,Saturday,1,1,1,11,1,Winter,0,3,1198.23,399.41,0.0,0,0.0,0.075,0.0,436.7695632304368,0.1118895525977298,0.044394074582974855
2023-01-14 10:00:00,440.47,1,39.31,5.5,Electronics,Credit Card,Standard,0,0,5,Saturday,1,1,1,10,2,Winter,0,3,1198.23,399.41,0.0,0,0.087,0.1162,0.0,440.4695595304405,0.08924557838389544,0.012486661946360337
2023-02-10 16:00:00,320.99,1,0.03,6.63,Books,PayPal,Express,SUMMER20,0,4,Friday,2,1,0,16,6,Winter,0,3,1198.23,399.41,0.0,0,0.087,0.0964,0.0,320.989679010321,9.346085518719942e-05,0.020654848996371072
2023-01-05 06:00:00,67.48,2,13.0,6.28,Books,Credit Card,Next Day,FLASHSALE,0,3,Thursday,1,1,0,6,1,Winter,37,1,67.48,67.48,0.0,0,0.087,0.0964,0.0,33.73998313000843,0.1926496711225597,0.0930646103576673
2023-01-13 17:00:00,466.16,2,34.73,17.37,Clothing,Credit Card,Express,FLASHSALE,0,4,Friday,1,1,0,17,2,Winter,3,2,906.3,453.15,0.0,0,0.087,0.0763,0.0,233.07988346005826,0.07450231664127699,0.0372618842516263
2023-02-08 11:00:00,440.14,2,49.47,15.16,Books,Bank Transfer,Express,SUMMER20,0,2,Wednesday,2,1,0,11,6,Winter,3,2,906.3,453.15,0.0,0,0.087,0.0964,0.0,220.06988996505498,0.11239605554506281,0.0344435860534294
2023-01-28 07:00:00,389.58,3,17.53,1.6,Home,Credit Card,Standard,0,0,5,Saturday,1,1,1,7,4,Winter,14,1,389.58,389.58,0.0,0,0.1667,0.075,0.0,129.85995671334774,0.04499717633092773,0.004106987001111487
2023-01-04 12:00:00,329.32,3,47.14,4.93,Electronics,PayPal,Next Day,SUMMER20,1,2,Wednesday,1,1,0,12,1,Winter,38,1,329.32,329.32,1.0,1,0.087,0.1162,0.0,109.77329674223441,0.1431434466684579,0.014970241664732657
2023-01-08 19:00:00,343.31,2,2.25,2.37,Sports,Bank Transfer,Express,WELCOME10,0,6,Sunday,1,1,1,19,1,Winter,33,1,343.31,343.31,0.0,0,0.087,0.075,0.0,171.6549141725429,0.006553843445999698,0.006903381763119683
2023-01-16 20:00:00,162.54,4,9.95,13.43,Electronics,Credit Card,Express,FLASHSALE,0,0,Monday,1,1,0,20,3,Winter,25,1,162.54,162.54,0.0,0,0.1667,0.1162,0.0,40.63498984125253,0.061215700373965176,0.08262581467561331
2023-02-08 10:00:00,110.39,1,42.01,4.78,Books,Credit Card,Next Day,0,1,2,Wednesday,2,1,0,10,6,Winter,3,1,110.39,110.39,1.0,1,0.087,0.0964,0.0,110.3898896101104,0.38055982987082315,0.04330102325119102
2023-01-01 11:00:00,73.15,3,44.01,10.03,Home,Credit Card,Standard,0,0,6,Sunday,1,1,1,11,52,Winter,7,2,293.68,146.84,0.0,0,0.087,0.075,0.0,24.383325205558265,0.6016404565736095,0.13711551418844134
